*******************************************************************************
Ephemeris / WWW_USER Mon Nov 21 02:00:42 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Mars (499)                      {source: mar097}
Center body name: Sun (10)                        {source: mar097}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-18 00:00:00.0000 UT      
Stop  time      : A.D. 2018-Oct-07 00:00:00.0000 UT      
Step-size       : 1800 minutes
*******************************************************************************
Target pole/equ : IAU_MARS                        {East-longitude -}
Target radii    : 3396.2 x 3396.2 x 3376.2 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: mar097}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.161118.p170209                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2016-NOV-18. PREDICTS-> 2017-FEB-08
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
****************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),   hEcl-Lon,  hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************************************************************************************************
$$SOE
 2017-Apr-22 00:00, 2457865.500000000, , , 77.0852670, 23.7993862,  78.198618,  0.887628, 1.54042768868798,  2.2162585,  78.1986182,  0.8876283,
 2017-Apr-23 06:00, 2457866.750000000, , , 77.7775086, 23.8724560,  78.835842,  0.905608, 1.54202573781096,  2.2108554,  78.8358419,  0.9056077,
 2017-Apr-24 12:00, 2457868.000000000, , , 78.4690813, 23.9422857,  79.471754,  0.923438, 1.54361979159929,  2.2051904,  79.4717539,  0.9234384,
 2017-Apr-25 18:00, 2457869.250000000, , , 79.1599588, 24.0088817,  80.106362,  0.941119, 1.54520966185713,  2.1992659,  80.1063616,  0.9411189,
 2017-Apr-27 00:00, 2457870.500000000, , , 79.8501146, 24.0722510,  80.739673,  0.958648, 1.54679516206570,  2.1930841,  80.7396727,  0.9586480,
 2017-Apr-28 06:00, 2457871.750000000, , , 80.5395224, 24.1324013,  81.371695,  0.976025, 1.54837610738841,  2.1866475,  81.3716949,  0.9760245,
 2017-Apr-29 12:00, 2457873.000000000, , , 81.2281557, 24.1893406,  82.002436,  0.993247, 1.54995231467548,  2.1799584,  82.0024360,  0.9932473,
 2017-Apr-30 18:00, 2457874.250000000, , , 81.9159884, 24.2430776,  82.631904,  1.010315, 1.55152360246799,  2.1730191,  82.6319038,  1.0103151,
 2017-May-02 00:00, 2457875.500000000, , , 82.6029941, 24.2936212,  83.260106,  1.027227, 1.55308979100139,  2.1658319,  83.2601063,  1.0272268,
 2017-May-03 06:00, 2457876.750000000, , , 83.2891467, 24.3409811,  83.887052,  1.043982, 1.55465070220853,  2.1583993,  83.8870516,  1.0439815,
 2017-May-04 12:00, 2457878.000000000, , , 83.9744201, 24.3851675,  84.512748,  1.060578, 1.55620615972218,  2.1507235,  84.5127478,  1.0605780,
 2017-May-05 18:00, 2457879.250000000, , , 84.6587884, 24.4261908,  85.137203,  1.077015, 1.55775598887711,  2.1428070,  85.1372032,  1.0770154,
 2017-May-07 00:00, 2457880.500000000, , , 85.3422259, 24.4640623,  85.760426,  1.093293, 1.55930001671167,  2.1346521,  85.7604261,  1.0932926,
 2017-May-08 06:00, 2457881.750000000, , , 86.0247069, 24.4987934,  86.382425,  1.109409, 1.56083807196897,  2.1262612,  86.3824248,  1.1094087,
 2017-May-09 12:00, 2457883.000000000, , , 86.7062061, 24.5303961,  87.003208,  1.125363, 1.56236998509756,  2.1176366,  87.0032078,  1.1253628,
 2017-May-10 18:00, 2457884.250000000, , , 87.3866983, 24.5588829,  87.622784,  1.141154, 1.56389558825169,  2.1087807,  87.6227837,  1.1411540,
 2017-May-12 00:00, 2457885.500000000, , , 88.0661585, 24.5842665,  88.241161,  1.156782, 1.56541471529109,  2.0996958,  88.2411611,  1.1567815,
 2017-May-13 06:00, 2457886.750000000, , , 88.7445622, 24.6065604,  88.858349,  1.172244, 1.56692720178042,  2.0903843,  88.8583487,  1.1722444,
 2017-May-14 12:00, 2457888.000000000, , , 89.4218849, 24.6257783,  89.474355,  1.187542, 1.56843288498826,  2.0808485,  89.4743552,  1.1875420,
 2017-May-15 18:00, 2457889.250000000, , , 90.0981024, 24.6419342,  90.089189,  1.202673, 1.56993160388576,  2.0710909,  90.0891893,  1.2026735,
 2017-May-17 00:00, 2457890.500000000, , , 90.7731912, 24.6550428,  90.702860,  1.217638, 1.57142319914496,  2.0611138,  90.7028601,  1.2176381,
 2017-May-18 06:00, 2457891.750000000, , , 91.4471276, 24.6651189,  91.315376,  1.232435, 1.57290751313670,  2.0509195,  91.3153765,  1.2324351,
 2017-May-19 12:00, 2457893.000000000, , , 92.1198887, 24.6721778,  91.926747,  1.247064, 1.57438438992829,  2.0405104,  91.9267473,  1.2470639,
 2017-May-20 18:00, 2457894.250000000, , , 92.7914516, 24.6762353,  92.536982,  1.261524, 1.57585367528077,  2.0298888,  92.5369818,  1.2615238,
 2017-May-22 00:00, 2457895.500000000, , , 93.4617941, 24.6773072,  93.146089,  1.275814, 1.57731521664595,  2.0190571,  93.1460889,  1.2758142,
 2017-May-23 06:00, 2457896.750000000, , , 94.1308942, 24.6754101,  93.754078,  1.289934, 1.57876886316304,  2.0080176,  93.7540779,  1.2899345,
 2017-May-24 12:00, 2457898.000000000, , , 94.7987304, 24.6705606,  94.360958,  1.303884, 1.58021446565504,  1.9967726,  94.3609579,  1.3038840,
 2017-May-25 18:00, 2457899.250000000, , , 95.4652816, 24.6627756,  94.966738,  1.317662, 1.58165187662471,  1.9853245,  94.9667382,  1.3176623,
 2017-May-27 00:00, 2457900.500000000, , , 96.1305271, 24.6520727,  95.571428,  1.331269, 1.58308095025032,  1.9736755,  95.5714282,  1.3312687,
 2017-May-28 06:00, 2457901.750000000, , , 96.7944467, 24.6384694,  96.175037,  1.344703, 1.58450154238098,  1.9618280,  96.1750371,  1.3447029,
 2017-May-29 12:00, 2457903.000000000, , , 97.4570209, 24.6219836,  96.777574,  1.357964, 1.58591351053178,  1.9497843,  96.7775744,  1.3579643,
 2017-May-30 18:00, 2457904.250000000, , , 98.1182302, 24.6026336,  97.379050,  1.371052, 1.58731671387852,  1.9375466,  97.3790496,  1.3710524,
 2017-Jun-01 00:00, 2457905.500000000, , , 98.7780559, 24.5804379,  97.979472,  1.383967, 1.58871101325230,  1.9251173,  97.9794720,  1.3839669,
 2017-Jun-02 06:00, 2457906.750000000, , , 99.4364799, 24.5554153,  98.578851,  1.396707, 1.59009627113373,  1.9124987,  98.5788512,  1.3967072,
 2017-Jun-03 12:00, 2457908.000000000, , ,100.0934844, 24.5275847,  99.177197,  1.409273, 1.59147235164698,  1.8996930,  99.1771968,  1.4092731,
 2017-Jun-04 18:00, 2457909.250000000, , ,100.7490522, 24.4969654,  99.774518,  1.421664, 1.59283912055360,  1.8867025,  99.7745183,  1.4216640,
 2017-Jun-06 00:00, 2457910.500000000, , ,101.4031666, 24.4635769, 100.370825,  1.433880, 1.59419644524613,  1.8735295, 100.3708254,  1.4338798,
 2017-Jun-07 06:00, 2457911.750000000, , ,102.0558115, 24.4274388, 100.966128,  1.445920, 1.59554419474162,  1.8601761, 100.9661278,  1.4459200,
 2017-Jun-08 12:00, 2457913.000000000, , ,102.7069714, 24.3885712, 101.560435,  1.457784, 1.59688223967512,  1.8466447, 101.5604351,  1.4577843,
 2017-Jun-09 18:00, 2457914.250000000, , ,103.3566312, 24.3469940, 102.153757,  1.469472, 1.59821045229323,  1.8329374, 102.1537571,  1.4694724,
 2017-Jun-11 00:00, 2457915.500000000, , ,104.0047764, 24.3027275, 102.746103,  1.480984, 1.59952870644780,  1.8190565, 102.7461035,  1.4809840,
 2017-Jun-12 06:00, 2457916.750000000, , ,104.6513933, 24.2557923, 103.337484,  1.492319, 1.60083687759004,  1.8050042, 103.3374841,  1.4923190,
 2017-Jun-13 12:00, 2457918.000000000, , ,105.2964684, 24.2062090, 103.927909,  1.503477, 1.60213484276507,  1.7907826, 103.9279086,  1.5034770,
 2017-Jun-14 18:00, 2457919.250000000, , ,105.9399891, 24.1539983, 104.517387,  1.514458, 1.60342248060717,  1.7763941, 104.5173871,  1.5144577,
 2017-Jun-16 00:00, 2457920.500000000, , ,106.5819432, 24.0991812, 105.105929,  1.525261, 1.60469967133564,  1.7618407, 105.1059291,  1.5252611,
 2017-Jun-17 06:00, 2457921.750000000, , ,107.2223191, 24.0417787, 105.693545,  1.535887, 1.60596629675120,  1.7471246, 105.6935448,  1.5358869,
 2017-Jun-18 12:00, 2457923.000000000, , ,107.8611059, 23.9818121, 106.280244,  1.546335, 1.60722224023275,  1.7322482, 106.2802439,  1.5463350,
 2017-Jun-19 18:00, 2457924.250000000, , ,108.4982931, 23.9193026, 106.866036,  1.556605, 1.60846738673405,  1.7172134, 106.8660364,  1.5566051,
 2017-Jun-21 00:00, 2457925.500000000, , ,109.1338710, 23.8542718, 107.450932,  1.566697, 1.60970162277993,  1.7020226, 107.4509323,  1.5666971,
 2017-Jun-22 06:00, 2457926.750000000, , ,109.7678304, 23.7867411, 108.034941,  1.576611, 1.61092483646164,  1.6866779, 108.0349414,  1.5766109,
 2017-Jun-23 12:00, 2457928.000000000, , ,110.4001627, 23.7167321, 108.618074,  1.586346, 1.61213691743092,  1.6711814, 108.6180737,  1.5863464,
 2017-Jun-24 18:00, 2457929.250000000, , ,111.0308599, 23.6442665, 109.200339,  1.595903, 1.61333775689281,  1.6555352, 109.2003394,  1.5959034,
 2017-Jun-26 00:00, 2457930.500000000, , ,111.6599145, 23.5693662, 109.781748,  1.605282, 1.61452724759717,  1.6397416, 109.7817483,  1.6052820,
 2017-Jun-27 06:00, 2457931.750000000, , ,112.2873198, 23.4920528, 110.362310,  1.614482, 1.61570528382935,  1.6238026, 110.3623104,  1.6144819,
 2017-Jun-28 12:00, 2457933.000000000, , ,112.9130695, 23.4123484, 110.942036,  1.623503, 1.61687176140013,  1.6077203, 110.9420359,  1.6235032,
 2017-Jun-29 18:00, 2457934.250000000, , ,113.5371579, 23.3302747, 111.520935,  1.632346, 1.61802657763558,  1.5914968, 111.5209348,  1.6323457,
 2017-Jul-01 00:00, 2457935.500000000, , ,114.1595801, 23.2458539, 112.099017,  1.641010, 1.61916963136692,  1.5751342, 112.0990172,  1.6410096,
 2017-Jul-02 06:00, 2457936.750000000, , ,114.7803315, 23.1591079, 112.676293,  1.649495, 1.62030082292070,  1.5586346, 112.6762930,  1.6494946,
 2017-Jul-03 12:00, 2457938.000000000, , ,115.3994084, 23.0700587, 113.252773,  1.657801, 1.62142005410941,  1.5420000, 113.2527725,  1.6578009,
 2017-Jul-04 18:00, 2457939.250000000, , ,116.0168073, 22.9787283, 113.828466,  1.665928, 1.62252722822255,  1.5252325, 113.8284657,  1.6659284,
 2017-Jul-06 00:00, 2457940.500000000, , ,116.6325255, 22.8851388, 114.403383,  1.673877, 1.62362225001813,  1.5083341, 114.4033828,  1.6738771,
 2017-Jul-07 06:00, 2457941.750000000, , ,117.2465610, 22.7893122, 114.977534,  1.681647, 1.62470502571453,  1.4913067, 114.9775338,  1.6816471,
 2017-Jul-08 12:00, 2457943.000000000, , ,117.8589121, 22.6912706, 115.550929,  1.689238, 1.62577546298270,  1.4741526, 115.5509289,  1.6892383,
 2017-Jul-09 18:00, 2457944.250000000, , ,118.4695778, 22.5910359, 116.123578,  1.696651, 1.62683347093857,  1.4568735, 116.1235782,  1.6966509,
 2017-Jul-11 00:00, 2457945.500000000, , ,119.0785576, 22.4886302, 116.695492,  1.703885, 1.62787896013564,  1.4394715, 116.6954919,  1.7038848,
 2017-Jul-12 06:00, 2457946.750000000, , ,119.6858516, 22.3840754, 117.266680,  1.710940, 1.62891184255762,  1.4219485, 117.2666801,  1.7109401,
 2017-Jul-13 12:00, 2457948.000000000, , ,120.2914605, 22.2773934, 117.837153,  1.717817, 1.62993203161128,  1.4043066, 117.8371531,  1.7178170,
 2017-Jul-14 18:00, 2457949.250000000, , ,120.8953853, 22.1686062, 118.406921,  1.724515, 1.63093944211925,  1.3865477, 118.4069208,  1.7245154,
 2017-Jul-16 00:00, 2457950.500000000, , ,121.4976279, 22.0577356, 118.975994,  1.731035, 1.63193399031299,  1.3686737, 118.9759936,  1.7310355,
 2017-Jul-17 06:00, 2457951.750000000, , ,122.0981903, 21.9448034, 119.544382,  1.737377, 1.63291559382572,  1.3506866, 119.5443816,  1.7373773,
 2017-Jul-18 12:00, 2457953.000000000, , ,122.6970754, 21.8298313, 120.112095,  1.743541, 1.63388417168550,  1.3325883, 120.1120949,  1.7435410,
 2017-Jul-19 18:00, 2457954.250000000, , ,123.2942865, 21.7128409, 120.679144,  1.749527, 1.63483964430823,  1.3143807, 120.6791438,  1.7495267,
 2017-Jul-21 00:00, 2457955.500000000, , ,123.8898272, 21.5938540, 121.245538,  1.755334, 1.63578193349082,  1.2960658, 121.2455385,  1.7553344,
 2017-Jul-22 06:00, 2457956.750000000, , ,124.4837018, 21.4728920, 121.811289,  1.760964, 1.63671096240436,  1.2776454, 121.8112890,  1.7609644,
 2017-Jul-23 12:00, 2457958.000000000, , ,125.0759152, 21.3499764, 122.376406,  1.766417, 1.63762665558727,  1.2591215, 122.3764057,  1.7664168,
 2017-Jul-24 18:00, 2457959.250000000, , ,125.6664724, 21.2251286, 122.940899,  1.771692, 1.63852893893860,  1.2404958, 122.9408987,  1.7716917,
 2017-Jul-26 00:00, 2457960.500000000, , ,126.2553794, 21.0983697, 123.504778,  1.776789, 1.63941773971124,  1.2217703, 123.5047782,  1.7767892,
 2017-Jul-27 06:00, 2457961.750000000, , ,126.8426421, 20.9697212, 124.068054,  1.781710, 1.64029298650520,  1.2029468, 124.0680544,  1.7817096,
 2017-Jul-28 12:00, 2457963.000000000, , ,127.4282673, 20.8392039, 124.630738,  1.786453, 1.64115460926096,  1.1840272, 124.6307376,  1.7864529,
 2017-Jul-29 18:00, 2457964.250000000, , ,128.0122620, 20.7068390, 125.192838,  1.791019, 1.64200253925284,  1.1650133, 125.1928378,  1.7910193,
 2017-Jul-31 00:00, 2457965.500000000, , ,128.5946339, 20.5726474, 125.754365,  1.795409, 1.64283670908247,  1.1459070, 125.7543653,  1.7954091,
 2017-Aug-01 06:00, 2457966.750000000, , ,129.1753908, 20.4366498, 126.315330,  1.799622, 1.64365705267230,  1.1267100, 126.3153303,  1.7996224,
 2017-Aug-02 12:00, 2457968.000000000, , ,129.7545412, 20.2988669, 126.875743,  1.803659, 1.64446350525920,  1.1074243, 126.8757429,  1.8036594,
 2017-Aug-03 18:00, 2457969.250000000, , ,130.3320939, 20.1593193, 127.435614,  1.807520, 1.64525600338819,  1.0880515, 127.4356135,  1.8075203,
 2017-Aug-05 00:00, 2457970.500000000, , ,130.9080581, 20.0180275, 127.994952,  1.811205, 1.64603448490621,  1.0685936, 127.9949522,  1.8112053,
 2017-Aug-06 06:00, 2457971.750000000, , ,131.4824434, 19.8750117, 128.553769,  1.814715, 1.64679888895597,  1.0490523, 128.5537691,  1.8147146,
 2017-Aug-07 12:00, 2457973.000000000, , ,132.0552600, 19.7302923, 129.112075,  1.818048, 1.64754915596995,  1.0294294, 129.1120745,  1.8180484,
 2017-Aug-08 18:00, 2457974.250000000, , ,132.6265183, 19.5838894, 129.669879,  1.821207, 1.64828522766445,  1.0097267, 129.6698786,  1.8212069,
 2017-Aug-10 00:00, 2457975.500000000, , ,133.1962290, 19.4358228, 130.227192,  1.824190, 1.64900704703360,  0.9899458, 130.2271916,  1.8241903,
 2017-Aug-11 06:00, 2457976.750000000, , ,133.7644033, 19.2861125, 130.784024,  1.826999, 1.64971455834364,  0.9700886, 130.7840236,  1.8269989,
 2017-Aug-12 12:00, 2457978.000000000, , ,134.3310527, 19.1347782, 131.340385,  1.829633, 1.65040770712705,  0.9501569, 131.3403849,  1.8296329,
 2017-Aug-13 18:00, 2457979.250000000, , ,134.8961893, 18.9818394, 131.896286,  1.832093, 1.65108644017696,  0.9301523, 131.8962856,  1.8320925,
 2017-Aug-15 00:00, 2457980.500000000, , ,135.4598251, 18.8273157, 132.451736,  1.834378, 1.65175070554151,  0.9100766, 132.4517359,  1.8343780,
 2017-Aug-16 06:00, 2457981.750000000, , ,136.0219729, 18.6712264, 133.006746,  1.836490, 1.65240045251839,  0.8899316, 133.0067461,  1.8364896,
 2017-Aug-17 12:00, 2457983.000000000, , ,136.5826454, 18.5135906, 133.561326,  1.838428, 1.65303563164947,  0.8697189, 133.5613262,  1.8384276,
 2017-Aug-18 18:00, 2457984.250000000, , ,137.1418561, 18.3544274, 134.115487,  1.840192, 1.65365619471545,  0.8494403, 134.1154865,  1.8401922,
 2017-Aug-20 00:00, 2457985.500000000, , ,137.6996184, 18.1937558, 134.669237,  1.841784, 1.65426209473073,  0.8290974, 134.6692372,  1.8417836,
 2017-Aug-21 06:00, 2457986.750000000, , ,138.2559462, 18.0315946, 135.222588,  1.843202, 1.65485328593822,  0.8086921, 135.2225884,  1.8432022,
 2017-Aug-22 12:00, 2457988.000000000, , ,138.8108537, 17.8679623, 135.775550,  1.844448, 1.65542972380435,  0.7882259, 135.7755503,  1.8444481,
 2017-Aug-23 18:00, 2457989.250000000, , ,139.3643554, 17.7028775, 136.328133,  1.845522, 1.65599136501408,  0.7677005, 136.3281330,  1.8455217,
 2017-Aug-25 00:00, 2457990.500000000, , ,139.9164659, 17.5363586, 136.880347,  1.846423, 1.65653816746588,  0.7471177, 136.8803469,  1.8464232,
 2017-Aug-26 06:00, 2457991.750000000, , ,140.4672005, 17.3684238, 137.432202,  1.847153, 1.65707009026680,  0.7264791, 137.4322019,  1.8471529,
 2017-Aug-27 12:00, 2457993.000000000, , ,141.0165744, 17.1990913, 137.983708,  1.847711, 1.65758709372750,  0.7057863, 137.9837083,  1.8477110,
 2017-Aug-28 18:00, 2457994.250000000, , ,141.5646031, 17.0283789, 138.534876,  1.848098, 1.65808913935730,  0.6850410, 138.5348762,  1.8480979,
 2017-Aug-30 00:00, 2457995.500000000, , ,142.1113026, 16.8563045, 139.085716,  1.848314, 1.65857618985917,  0.6642449, 139.0857159,  1.8483138,
 2017-Aug-31 06:00, 2457996.750000000, , ,142.6566889, 16.6828857, 139.636237,  1.848359, 1.65904820912479,  0.6433995, 139.6362374,  1.8483590,
 2017-Sep-01 12:00, 2457998.000000000, , ,143.2007784, 16.5081402, 140.186451,  1.848234, 1.65950516222947,  0.6225067, 140.1864509,  1.8482339,
 2017-Sep-02 18:00, 2457999.250000000, , ,143.7435876, 16.3320853, 140.736367,  1.847939, 1.65994701542717,  0.6015679, 140.7363665,  1.8479386,
 2017-Sep-04 00:00, 2458000.500000000, , ,144.2851335, 16.1547383, 141.285995,  1.847473, 1.66037373614544,  0.5805848, 141.2859945,  1.8474734,
 2017-Sep-05 06:00, 2458001.750000000, , ,144.8254330, 15.9761163, 141.835345,  1.846839, 1.66078529298053,  0.5595590, 141.8353450,  1.8468388,
 2017-Sep-06 12:00, 2458003.000000000, , ,145.3645034, 15.7962363, 142.384428,  1.846035, 1.66118165569262,  0.5384922, 142.3844281,  1.8460349,
 2017-Sep-07 18:00, 2458004.250000000, , ,145.9023623, 15.6151152, 142.933254,  1.845062, 1.66156279520132,  0.5173859, 142.9332539,  1.8450621,
 2017-Sep-09 00:00, 2458005.500000000, , ,146.4390273, 15.4327697, 143.481833,  1.843921, 1.66192868358170,  0.4962417, 143.4818327,  1.8439207,
 2017-Sep-10 06:00, 2458006.750000000, , ,146.9745164, 15.2492165, 144.030174,  1.842611, 1.66227929406094,  0.4750612, 144.0301744,  1.8426110,
 2017-Sep-11 12:00, 2458008.000000000, , ,147.5088476, 15.0644719, 144.578289,  1.841133, 1.66261460101588,  0.4538460, 144.5782894,  1.8411333,
 2017-Sep-12 18:00, 2458009.250000000, , ,148.0420393, 14.8785523, 145.126188,  1.839488, 1.66293457997161,  0.4325977, 145.1261877,  1.8394878,
 2017-Sep-14 00:00, 2458010.500000000, , ,148.5741100, 14.6914739, 145.673879,  1.837675, 1.66323920760113,  0.4113178, 145.6738794,  1.8376750,
 2017-Sep-15 06:00, 2458011.750000000, , ,149.1050784, 14.5032527, 146.221375,  1.835695, 1.66352846172604,  0.3900081, 146.2213747,  1.8356951,
 2017-Sep-16 12:00, 2458013.000000000, , ,149.6349633, 14.3139049, 146.768684,  1.833549, 1.66380232131780,  0.3686700, 146.7686838,  1.8335485,
 2017-Sep-17 18:00, 2458014.250000000, , ,150.1637837, 14.1234460, 147.315817,  1.831235, 1.66406076649935,  0.3473052, 147.3158166,  1.8312355,
 2017-Sep-19 00:00, 2458015.500000000, , ,150.6915590, 13.9318920, 147.862783,  1.828756, 1.66430377854650,  0.3259153, 147.8627834,  1.8287563,
 2017-Sep-20 06:00, 2458016.750000000, , ,151.2183084, 13.7392583, 148.409594,  1.826111, 1.66453133988867,  0.3045018, 148.4095943,  1.8261114,
 2017-Sep-21 12:00, 2458018.000000000, , ,151.7440515, 13.5455604, 148.956259,  1.823301, 1.66474343410879,  0.2830664, 148.9562594,  1.8233010,
 2017-Sep-22 18:00, 2458019.250000000, , ,152.2688080, 13.3508137, 149.502789,  1.820326, 1.66494004594210,  0.2616107, 149.5027889,  1.8203255,
 2017-Sep-24 00:00, 2458020.500000000, , ,152.7925978, 13.1550334, 150.049193,  1.817185, 1.66512116127416,  0.2401362, 150.0491927,  1.8171852,
 2017-Sep-25 06:00, 2458021.750000000, , ,153.3154408, 12.9582346, 150.595481,  1.813880, 1.66528676713803,  0.2186445, 150.5954812,  1.8138805,
 2017-Sep-26 12:00, 2458023.000000000, , ,153.8373573, 12.7604323, 151.141664,  1.810412, 1.66543685171118,  0.1971373, 151.1416643,  1.8104116,
 2017-Sep-27 18:00, 2458024.250000000, , ,154.3583674, 12.5616414, 151.687752,  1.806779, 1.66557140431218,  0.1756160, 151.6877522,  1.8067790,
 2017-Sep-29 00:00, 2458025.500000000, , ,154.8784917, 12.3618768, 152.233755,  1.802983, 1.66569041539754,  0.1540823, 152.2337551,  1.8029830,
 2017-Sep-30 06:00, 2458026.750000000, , ,155.3977508, 12.1611530, 152.779683,  1.799024, 1.66579387655882,  0.1325378, 152.7796829,  1.7990238,
 2017-Oct-01 12:00, 2458028.000000000, , ,155.9161653, 11.9594847, 153.325546,  1.794902, 1.66588178052012,  0.1109839, 153.3255460,  1.7949020,
 2017-Oct-02 18:00, 2458029.250000000, , ,156.4337560, 11.7568863, 153.871354,  1.790618, 1.66595412113599,  0.0894224, 153.8713543,  1.7906177,
 2017-Oct-04 00:00, 2458030.500000000, , ,156.9505440, 11.5533723, 154.417118,  1.786171, 1.66601089338975,  0.0678546, 154.4171179,  1.7861714,
 2017-Oct-05 06:00, 2458031.750000000, , ,157.4665503, 11.3489570, 154.962847,  1.781563, 1.66605209339224,  0.0462823, 154.9628471,  1.7815634,
 2017-Oct-06 12:00, 2458033.000000000, , ,157.9817962, 11.1436544, 155.508552,  1.776794, 1.66607771838091,  0.0247070, 155.5085519,  1.7767941,
 2017-Oct-07 18:00, 2458034.250000000, , ,158.4963029, 10.9374788, 156.054242,  1.771864, 1.66608776671929,  0.0031301, 156.0542425,  1.7718638,
 2017-Oct-09 00:00, 2458035.500000000, , ,159.0100920, 10.7304442, 156.599929,  1.766773, 1.66608223789666, -0.0184466, 156.5999289,  1.7667729,
 2017-Oct-10 06:00, 2458036.750000000, , ,159.5231850, 10.5225644, 157.145621,  1.761522, 1.66606113252804, -0.0400218, 157.1456213,  1.7615217,
 2017-Oct-11 12:00, 2458038.000000000, , ,160.0356035, 10.3138534, 157.691330,  1.756111, 1.66602445235428, -0.0615937, 157.6913298,  1.7561107,
 2017-Oct-12 18:00, 2458039.250000000, , ,160.5473694, 10.1043249, 158.237065,  1.750540, 1.66597220024247, -0.0831609, 158.2370645,  1.7505402,
 2017-Oct-14 00:00, 2458040.500000000, , ,161.0585046,  9.8939926, 158.782836,  1.744811, 1.66590438018639, -0.1047218, 158.7828356,  1.7448106,
 2017-Oct-15 06:00, 2458041.750000000, , ,161.5690311,  9.6828702, 159.328653,  1.738922, 1.66582099730726, -0.1262748, 159.3286532,  1.7389221,
 2017-Oct-16 12:00, 2458043.000000000, , ,162.0789709,  9.4709711, 159.874527,  1.732875, 1.66572205785451, -0.1478184, 159.8745273,  1.7328754,
 2017-Oct-17 18:00, 2458044.250000000, , ,162.5883463,  9.2583089, 160.420468,  1.726671, 1.66560756920683, -0.1693510, 160.4204682,  1.7266706,
 2017-Oct-19 00:00, 2458045.500000000, , ,163.0971796,  9.0448970, 160.966486,  1.720308, 1.66547753987319, -0.1908710, 160.9664860,  1.7203081,
 2017-Oct-20 06:00, 2458046.750000000, , ,163.6054932,  8.8307488, 161.512591,  1.713788, 1.66533197949415, -0.2123768, 161.5125907,  1.7137885,
 2017-Oct-21 12:00, 2458048.000000000, , ,164.1133097,  8.6158775, 162.058793,  1.707112, 1.66517089884312, -0.2338669, 162.0587926,  1.7071120,
 2017-Oct-22 18:00, 2458049.250000000, , ,164.6206516,  8.4002964, 162.605102,  1.700279, 1.66499430982788, -0.2553397, 162.6051017,  1.7002791,
 2017-Oct-24 00:00, 2458050.500000000, , ,165.1275417,  8.1840187, 163.151528,  1.693290, 1.66480222549203, -0.2767937, 163.1515282,  1.6932901,
 2017-Oct-25 06:00, 2458051.750000000, , ,165.6340027,  7.9670575, 163.698082,  1.686145, 1.66459466001660, -0.2982272, 163.6980823,  1.6861454,
 2017-Oct-26 12:00, 2458053.000000000, , ,166.1400576,  7.7494260, 164.244774,  1.678846, 1.66437162872168, -0.3196388, 164.2447740,  1.6788455,
 2017-Oct-27 18:00, 2458054.250000000, , ,166.6457293,  7.5311372, 164.791614,  1.671391, 1.66413314806816, -0.3410267, 164.7916136,  1.6713908,
 2017-Oct-29 00:00, 2458055.500000000, , ,167.1510409,  7.3122041, 165.338611,  1.663782, 1.66387923565954, -0.3623895, 165.3386111,  1.6637816,
 2017-Oct-30 06:00, 2458056.750000000, , ,167.6560157,  7.0926398, 165.885777,  1.656018, 1.66360991024378, -0.3837255, 165.8857768,  1.6560184,
 2017-Oct-31 12:00, 2458058.000000000, , ,168.1606768,  6.8724570, 166.433121,  1.648102, 1.66332519171540, -0.4050332, 166.4331207,  1.6481016,
 2017-Nov-01 18:00, 2458059.250000000, , ,168.6650476,  6.6516689, 166.980653,  1.640032, 1.66302510111750, -0.4263109, 166.9806530,  1.6400317,
 2017-Nov-03 00:00, 2458060.500000000, , ,169.1691515,  6.4302882, 167.528384,  1.631809, 1.66270966064404, -0.4475570, 167.5283840,  1.6318089,
 2017-Nov-04 06:00, 2458061.750000000, , ,169.6730122,  6.2083279, 168.076324,  1.623434, 1.66237889364221, -0.4687700, 168.0763237,  1.6234339,
 2017-Nov-05 12:00, 2458063.000000000, , ,170.1766532,  5.9858008, 168.624482,  1.614907, 1.66203282461486, -0.4899483, 168.6244823,  1.6149069,
